# master.sh manifest — 2026-06-29T02:49:06Z
# url	category	dir-name	tag	status
https://github.com/typescript-eslint/typescript-eslint.git	node	typescript-eslint	v8.62.0	failed
https://github.com/mochajs/mocha.git	node	mocha	v11.7.7	failed
https://github.com/jestjs/jest.git	node	jest	v30.4.2	failed
https://github.com/vercel/next.js.git	node	nextjs	v16.3.0-canary.70	cloned
https://github.com/nuxt/nuxt.git	node	nuxt	v4.4.8	cloned
https://github.com/microsoft/TypeScript.git	node	typescript	v6.0.3	cloned
https://github.com/denoland/deno.git	node	deno	v2.9.0	cloned
https://github.com/evanw/esbuild.git	node	esbuild	v0.28.1	cloned
https://github.com/rollup/rollup.git	node	rollup	v4.62.2	cloned
https://github.com/parcel-bundler/parcel.git	node	parcel	v2.16.4	cloned
https://github.com/babel/babel.git	node	babel	v8.0.3	cloned
https://github.com/graphql/graphql-js.git	node	graphql-js	v17.0.1	cloned
https://github.com/apollographql/apollo-server.git	node	apollo-server	vundefined	cloned
https://github.com/trpc/trpc.git	node	trpc	v11.18.0	cloned
https://github.com/colinhacks/zod.git	node	zod	v4.4.3	cloned
https://github.com/fastify/fastify.git	node	fastify	v5.9.0	cloned
https://github.com/koajs/koa.git	node	koa	v3.2.1	cloned
https://github.com/hapijs/hapi.git	node	hapi	v21.4.9	cloned
https://github.com/remix-run/remix.git	node	remix	v2.11.1	cloned
https://github.com/gatsbyjs/gatsby.git	node	gatsby	vundefined	cloned
https://github.com/sveltejs/svelte.git	node	svelte	v3.59.2	cloned
https://github.com/reduxjs/redux.git	node	redux	v5.0.1	cloned
https://github.com/date-fns/date-fns.git	node	date-fns	v4.4.0	cloned
https://github.com/TypeStrong/ts-node.git	node	ts-node	v10.9.2	cloned
https://github.com/pmndrs/zustand.git	node	zustand	v5.0.14	cloned
https://github.com/TanStack/query.git	node	tanstack-query	v5.90.3	cloned
https://github.com/payloadcms/payload.git	node	payload	v3.85.1	cloned
https://github.com/strapi/strapi.git	node	strapi	v5.49.0	cloned
https://github.com/sequelize/sequelize.git	node	sequelize	v7.0.0-oc-test.4	cloned
https://github.com/prisma/prisma.git	node	prisma	7.8.0	cloned
https://github.com/typeorm/typeorm.git	node	typeorm	1.0.0	cloned
https://github.com/mikro-orm/mikro-orm.git	node	mikro-orm	v7.1.5	cloned
https://github.com/keystonejs/keystone.git	node	keystone	v4.0.0	cloned
https://github.com/directus/directus.git	node	directus	v12.0.2	cloned
https://github.com/hasura/graphql-engine.git	node	hasura	v2.49.3	cloned
https://github.com/withastro/astro.git	node	astro	v0.0.12	cloned
https://github.com/solidjs/solid.git	node	solid	v2.0.0-experimental.10	cloned
https://github.com/preactjs/preact.git	node	preact	v8.5.0	cloned
https://github.com/alpinejs/alpine.git	node	alpine	v3.15.12	cloned
https://github.com/pmndrs/jotai.git	node	jotai	v2.20.1	cloned
https://github.com/mobxjs/mobx.git	node	mobx	v6.11.0-pre	cloned
https://github.com/immerjs/immer.git	node	immer	v11.1.8	cloned
https://github.com/ava-labs/avalanchejs.git	node	avalanchejs	v5.1.0-fee-output.1	cloned
https://github.com/vercel/turbo.git	node	turbo	v2.10.1-canary.2	cloned
https://github.com/pnpm/pnpm.git	node	pnpm	v11.9.0	cloned
https://github.com/tj/commander.js.git	node	commander	v15.0.0-0	cloned
https://github.com/yargs/yargs.git	node	yargs	yargs-v16.2.1-deno	cloned
https://github.com/chalk/chalk.git	node	chalk	v5.6.2	cloned
https://github.com/sindresorhus/execa.git	node	execa	v9.6.1	cloned
https://github.com/sindresorhus/got.git	node	got	v15.0.7	cloned
https://github.com/node-fetch/node-fetch.git	node	node-fetch	v3.3.2	cloned
https://github.com/dotenv-org/dotenv.git	node	dotenv	v1.75.1	cloned
https://github.com/isaacs/node-glob.git	node	glob	v13.0.6	cloned
https://github.com/micromatch/micromatch.git	node	micromatch	4.0.8	cloned
https://github.com/jprichardson/node-fs-extra.git	node	fs-extra	v2.1.2	cloned
https://github.com/isaacs/rimraf.git	node	rimraf	v6.1.3	cloned
https://github.com/caolan/async.git	node	async	v3.2.6	cloned
https://github.com/debug-js/debug.git	node	debug	4.4.3	cloned
https://github.com/winstonjs/winston.git	node	winston	v3.19.0	cloned
https://github.com/pinojs/pino.git	node	pino	v10.3.1	cloned
https://github.com/node-serialport/node-serialport.git	node	serialport	v13.0.0	cloned
https://github.com/websockets/ws.git	node	ws	v0.4.31	cloned
https://github.com/uuidjs/uuid.git	node	uuid	v14.0.1	cloned
https://github.com/knex/knex.git	node	knex	v0.16.2	cloned
https://github.com/brianc/node-postgres.git	node	node-postgres	v7.14.0	cloned
https://github.com/auth0/node-jsonwebtoken.git	node	jsonwebtoken	v9.0.3	cloned
https://github.com/panva/jose.git	node	jose	v6.2.3	cloned
https://github.com/jaredhanson/passport.git	node	passport	v0.7.0	cloned
https://github.com/jaredhanson/passport-jwt.git	node	passport-jwt		no-tag
https://github.com/kelektiv/node.bcrypt.js.git	node	bcryptjs	v6.0.0	cloned
https://github.com/dcodeIO/bcrypt.js.git	node	bcrypt-js	v3.0.3	cloned
https://github.com/crypto-browserify/browserify-sign.git	node	browserify-sign	v4.2.6	cloned
https://github.com/auth0/node-oauth2-jwt-bearer.git	node	oauth2-jwt-bearer	v1.9.0	cloned
https://github.com/simov/grant.git	node	grant	v5.4.24	cloned
https://github.com/mozilla/node-convict.git	node	node-convict	v6.2.5	cloned
https://github.com/helmetjs/helmet.git	node	helmet	v8.2.0	cloned
https://github.com/expressjs/cors.git	node	cors	v2.8.6	cloned
https://github.com/expressjs/session.git	node	express-session	v1.19.0	cloned
https://github.com/visionmedia/node-querystring.git	node	node-querystring	0.6.6	cloned
https://github.com/mysticatea/eslint-plugin-security.git	node	eslint-plugin-security		no-tag
https://github.com/OWASP/NodeGoat.git	node	nodegoat	v1.4	cloned
https://github.com/juice-shop/juice-shop.git	node	juice-shop	v20.1.1	cloned
https://github.com/Contrast-Security-OSS/NodeGoat.git	node	contrast-nodegoat	v1.4	cloned
https://github.com/OWASP/DVNA.git	node	dvna		no-tag
https://github.com/OWASP/secureflag-os.git	node	secureflag-os		no-tag
https://github.com/snyk-labs/nodejs-goof.git	node	nodejs-goof	1.0.1	cloned
https://github.com/rapid7/NodeGoatPro.git	node	nodegoat-pro		no-tag
https://github.com/cr0hn/vulnerable-node.git	node	vulnerable-node		no-tag
https://github.com/appsecco/dvna.git	node	dvna-appsecco		no-tag
https://github.com/webpwnized/mutillidae.git	node	mutillidae	v2.7.11	cloned
https://github.com/apache/httpcomponents-client.git	java	httpcomponents-client	rel/v5.6.1	cloned
https://github.com/minio/minio-java.git	java	minio-java	9.0.3	cloned
https://github.com/quartz-scheduler/quartz.git	java	quartz	v2.5.2	cloned
https://github.com/FasterXML/jackson-dataformats-binary.git	java	jackson-dataformats-binary	jackson-dataformats-binary-3.2.0	cloned
https://github.com/spring-projects/spring-session.git	java	spring-session	4.1.0-RC1	cloned
https://github.com/apache/cassandra-java-driver.git	java	cassandra-java-driver	4.19.3	cloned
https://github.com/qos-ch/logback.git	java	logback	v_4.1.12	cloned
https://github.com/akka/akka-core.git	java	akka-core	v10.1.0-RC2	cloned
https://github.com/spring-projects/spring-graphql.git	java	spring-graphql	v2.0.4	cloned
https://github.com/msgpack/msgpack-java.git	java	msgpack-java	v0.9.12	cloned
https://github.com/spring-projects/spring-kafka.git	java	spring-kafka	v4.1.0-RC1	cloned
https://github.com/srikanth-lingala/zip4j.git	java	zip4j	v2.11.6	cloned
https://github.com/facebook/rocksdb.git	java	rocksdb	v11.1.2	cloned
https://github.com/apache/xmlbeans.git	java	xmlbeans	xmlbeans-jdk13_base	cloned
https://github.com/google/truth.git	java	truth	v1.4.5	cloned
https://github.com/LMAX-Exchange/disruptor.git	java	disruptor	mike_3x_experimental	cloned
https://github.com/itext/itext-java.git	java	itext-java	9.6.0-android	cloned
https://github.com/oracle/graal.git	java	graal	vscode-20.3.0	cloned
https://github.com/redis/jedis.git	java	jedis	v8.0.0-beta1	cloned
https://github.com/qos-ch/slf4j.git	java	slf4j	v_2.1.0-alpha1	cloned
https://github.com/aws/aws-sdk-java-v2.git	java	aws-sdk-java-v2	2.46.17	cloned
https://github.com/spring-projects/spring-data-commons.git	java	spring-data-commons	4.1.0-RC1	cloned
https://github.com/bcgit/bc-java.git	java	bc-java	r1v60	cloned
https://github.com/fabric8io/kubernetes-client.git	java	kubernetes-client	v7.7.0	cloned
https://github.com/jankotek/mapdb.git	java	mapdb	mapdb-renamed-2.0-beta12	cloned
https://github.com/playframework/playframework.git	java	playframework	3.1.0-M9	cloned
https://github.com/apache/pinot.git	java	pinot	release-1.5.1-rc1	cloned
https://github.com/ehcache/ehcache3.git	java	ehcache3	v3.13.0-internal1	cloned
https://github.com/apache/incubator-seata.git	java	incubator-seata	v2.6.0	cloned
https://github.com/spring-cloud/spring-cloud-release.git	java	spring-cloud-release	vHoxton.SR12	cloned
https://github.com/mariadb-corporation/mariadb-connector-j.git	java	mariadb-connector-j	3.5.9	cloned
https://github.com/spring-projects/spring-amqp.git	java	spring-amqp	v4.1.0-RC1	cloned
https://github.com/eclipse-ee4j/jersey.git	java	jersey	initial_contribution	cloned
https://github.com/thymeleaf/thymeleaf.git	java	thymeleaf	thymeleafexamples-thvsjsp-20140704	cloned
https://github.com/vsch/flexmark-java.git	java	flexmark-java	mia/1.8.0.22	cloned
https://github.com/JetBrains/kotlin.git	java	kotlin	v2.4.20-Beta1	cloned
https://github.com/swagger-api/swagger-core.git	java	swagger-core	vTest	cloned
https://github.com/EsotericSoftware/kryo.git	java	kryo	kryo-parent-5.6.2	cloned
https://github.com/TNG/ArchUnit.git	java	archunit	v1.4.2	cloned
https://github.com/java-native-access/jna.git	java	jna	v3.2.1	cloned
https://github.com/scala/scala.git	java	scala	v2.13.18	cloned
https://github.com/apache/groovy.git	java	groovy	GROOVY_5_0_6	cloned
https://github.com/hibernate/hibernate-validator.git	java	hibernate-validator	pre-validator3-removal	cloned
https://github.com/springdoc/springdoc-openapi.git	java	springdoc-openapi	v3.0.3	cloned
https://github.com/apache/shiro.git	java	shiro	trunk_pre_session_manager_API_change	cloned
https://github.com/ktorio/ktor.git	java	ktor	tmp-1	cloned
https://github.com/apache/velocity-engine.git	java	velocity-engine	velocity-engine-parent-2.0.0	cloned
https://github.com/apache/logging-log4j2.git	java	logging-log4j2	rel/3.0.0-beta3	cloned
https://github.com/mongodb/mongo-java-driver.git	java	mongo-java-driver	r5.8.0	cloned
https://github.com/mybatis/spring-boot-starter.git	java	spring-boot-starter	mybatis-spring-boot-4.0.1	cloned
https://github.com/alibaba/spring-cloud-alibaba.git	java	spring-cloud-alibaba	v2.2.0.RELEASE	cloned
https://github.com/pagehelper-org/Mybatis-PageHelper.git	java	mybatis-pagehelper	v6.1.1	cloned
https://github.com/apache/freemarker.git	java	freemarker	v2.3.34-gae	cloned
https://github.com/hcoles/pitest.git	java	pitest	pitest-parent-1.6.8	cloned
https://github.com/openzipkin/brave.git	java	brave	v5.6.4	cloned
https://github.com/pypa/packaging.git	python	packaging	26.2	cloned
https://github.com/urllib3/urllib3.git	python	urllib3	2.7.0	cloned
https://github.com/certifi/python-certifi.git	python	python-certifi		pending
https://github.com/kjd/idna.git	python	idna	v3.18	cloned
https://github.com/python/typing_extensions.git	python	typing_extensions	4.15.0	cloned
https://github.com/jawah/charset_normalizer.git	python	charset_normalizer	3.4.7	cloned
https://github.com/boto/botocore.git	python	botocore		pending
https://github.com/aio-libs/aiobotocore.git	python	aiobotocore	3.7.0	cloned
https://github.com/benjaminp/six.git	python	six		pending
https://github.com/pygments/pygments.git	python	pygments	2.20.0	cloned
https://github.com/python-cffi/cffi.git	python	cffi	v2.0.0	cloned
https://github.com/eliben/pycparser.git	python	pycparser	release_v3.00	cloned
https://github.com/agronholm/anyio.git	python	anyio	4.14.1	cloned
https://github.com/boto/s3transfer.git	python	s3transfer		pending
https://github.com/python-hyper/h11.git	python	h11		pending
https://github.com/annotated-types/annotated-types.git	python	annotated-types	v0.7.0	cloned
https://github.com/pytest-dev/iniconfig.git	python	iniconfig	v2.3.0	cloned
https://github.com/fsspec/filesystem_spec.git	python	filesystem_spec		pending
https://github.com/encode/httpcore.git	python	httpcore	1.0.9	cloned
https://github.com/pydantic/typing-inspection.git	python	typing-inspection	v0.4.2	cloned
https://github.com/fsspec/s3fs.git	python	s3fs		pending
https://github.com/pallets/markupsafe.git	python	markupsafe	3.0.3	cloned
https://github.com/tox-dev/platformdirs.git	python	platformdirs	4.10.0	cloned
https://github.com/theskumar/python-dotenv.git	python	python-dotenv	v1.2.2	cloned
https://github.com/cpburnz/python-pathspec.git	python	python-pathspec	v1.1.1	cloned
https://github.com/pallets/jinja.git	python	jinja	3.1.6	cloned
https://github.com/jmespath/jmespath.py.git	python	jmespath.py		pending
https://github.com/executablebooks/markdown-it-py.git	python	markdown-it-py	v4.2.0	cloned
https://github.com/tox-dev/py-filelock.git	python	py-filelock	3.29.4	cloned
https://github.com/python/importlib_metadata.git	python	importlib_metadata	v8.9.0	cloned
https://github.com/aio-libs/yarl.git	python	yarl	v1.24.2	cloned
https://github.com/aio-libs/multidict.git	python	multidict	v6.7.1	cloned
https://github.com/python-jsonschema/jsonschema.git	python	jsonschema	v4.26.0	cloned
https://github.com/jaraco/zipp.git	python	zipp	v4.1.0	cloned
https://github.com/pypa/wheel.git	python	wheel	0.47.0	cloned
https://github.com/googleapis/google-cloud-python.git	python	google-cloud-python	bigframes-v2.44.0	cloned
https://github.com/aio-libs/frozenlist.git	python	frozenlist	v1.8.0	cloned
https://github.com/BerriAI/litellm.git	python	litellm	v1.90.0	cloned
https://github.com/fastapi/annotated-doc.git	python	annotated-doc	0.0.4	cloned
https://github.com/aio-libs/aiosignal.git	python	aiosignal	v1.4.0	cloned
https://github.com/pypa/trove-classifiers.git	python	trove-classifiers	2026.6.1.19	cloned
https://github.com/python/tzdata.git	python	tzdata	2026.2	cloned
https://github.com/pypa/virtualenv.git	python	virtualenv	21.5.1	cloned
https://github.com/python-greenlet/greenlet.git	python	greenlet		pending
https://github.com/fastapi/typer.git	python	typer	0.26.8	cloned
https://github.com/grpc/grpc.git	python	grpc	v1.81.1	cloned
https://github.com/open-telemetry/opentelemetry-python.git	python	opentelemetry-python	v1.43.0	cloned
https://github.com/jd/tenacity.git	python	tenacity	9.1.4	cloned
https://github.com/GrahamDumpleton/wrapt.git	python	wrapt	2.2.2	cloned
https://github.com/aws/aws-cli.git	python	aws-cli		pending
https://github.com/python-websockets/websockets.git	python	websockets	16.0	cloned
https://github.com/Kludex/python-multipart.git	python	python-multipart	0.0.32	cloned
https://github.com/python-trio/sniffio.git	python	sniffio		pending
https://github.com/pydantic/pydantic-settings.git	python	pydantic-settings	v2.14.2	cloned
https://github.com/pyparsing/pyparsing.git	python	pyparsing	3.3.2	cloned
https://github.com/sarugaku/shellingham.git	python	shellingham	1.5.4	cloned
https://github.com/hukkin/tomli.git	python	tomli		pending
https://github.com/lxml/lxml.git	python	lxml	lxml-7.0.0a3	cloned
https://github.com/facelessuser/soupsieve.git	python	soupsieve	2.8.4	cloned
https://github.com/giampaolo/psutil.git	python	psutil		pending
https://github.com/mrabarnett/mrab-regex.git	python	mrab-regex		pending
https://github.com/tkem/cachetools.git	python	cachetools		pending
https://github.com/sgl-project/sglang.git	python	sglang	v0.5.14	cloned
https://github.com/openai/openai-python.git	python	openai-python	v2.44.0	cloned
https://github.com/more-itertools/more-itertools.git	python	more-itertools	v11.1.0	cloned
https://github.com/requests/toolbelt.git	python	toolbelt		pending
https://github.com/samuelcolvin/watchfiles.git	python	watchfiles	v1.2.0	cloned
https://github.com/python-poetry/tomlkit.git	python	tomlkit	0.15.0	cloned
https://github.com/python-distro/distro.git	python	distro	v1.9.0	cloned
https://github.com/pypa/distlib.git	python	distlib	0.3.6	cloned
https://github.com/pydantic/jiter.git	python	jiter	v0.15.0	cloned
https://github.com/modelcontextprotocol/python-sdk.git	python	python-sdk	v1.28.1	cloned
https://github.com/websocket-client/websocket-client.git	python	websocket-client	v1.9.0	cloned
https://github.com/python/mypy_extensions.git	python	mypy_extensions		pending
https://github.com/langchain-ai/langchain.git	python	langchain	langchain-core==1.4.8	cloned
https://github.com/sysid/sse-starlette.git	python	sse-starlette	v3.4.5	cloned
https://github.com/jquast/wcwidth.git	python	wcwidth	0.8.1	cloned
https://github.com/coveragepy/coveragepy.git	python	coveragepy	7.14.3	cloned
https://github.com/huggingface/huggingface_hub.git	python	huggingface_hub	v1.21.0	cloned
https://github.com/pydantic/pydantic-ai.git	python	pydantic-ai	v2.0.0	cloned
https://github.com/rthalley/dnspython.git	python	dnspython	v2.8.0	cloned
https://github.com/pallets/werkzeug.git	python	werkzeug	3.1.8	cloned
https://github.com/gitpython-developers/GitPython.git	python	gitpython	3.1.50	cloned
https://github.com/googleapis/python-genai.git	python	python-genai	v2.10.0	cloned
https://github.com/msgpack/msgpack-python.git	python	msgpack-python	v1.2.1	cloned
https://github.com/psycopg/psycopg2.git	python	psycopg2		pending
https://github.com/pexpect/ptyprocess.git	python	ptyprocess	0.7.0	cloned
https://github.com/gitpython-developers/smmap.git	python	smmap	v5.0.3	cloned
https://github.com/pexpect/pexpect.git	python	pexpect	4.9	cloned
https://github.com/open-telemetry/opentelemetry-python-contrib.git	python	opentelemetry-python-contrib	v0.64b0	cloned
https://github.com/docker/docker-py.git	python	docker-py	7.1.0	cloned
https://github.com/jaraco/keyring.git	python	keyring	v25.7.0	cloned
https://github.com/rr-/docstring_parser.git	python	docstring_parser		pending
https://github.com/MagicStack/uvloop.git	python	uvloop	v0.22.1	cloned
https://github.com/MagicStack/httptools.git	python	httptools	v0.8.0	cloned
https://github.com/fonttools/fonttools.git	python	fonttools	4.63.0	cloned
https://github.com/uqfoundation/multiprocess.git	python	multiprocess	0.70.19	cloned
https://github.com/astanin/python-tabulate.git	python	python-tabulate		pending
https://github.com/gitpython-developers/gitdb.git	python	gitdb	4.0.12	cloned
https://github.com/gweis/isodate.git	python	isodate		pending
https://github.com/florimondmanca/httpx-sse.git	python	httpx-sse	0.4.3	cloned
https://github.com/prompt-toolkit/python-prompt-toolkit.git	python	python-prompt-toolkit	3.0.52	cloned
https://github.com/Azure/azure-sdk-for-python.git	python	azure-sdk-for-python	azure-mgmt-managementgroups_2.0.0	cloned
https://github.com/mitya57/secretstorage.git	python	secretstorage		pending
https://github.com/pallets/itsdangerous.git	python	itsdangerous	2.2.0	cloned
https://github.com/huggingface/xet-core.git	python	xet-core	v1.5.1	cloned
https://github.com/nucleic/kiwi.git	python	kiwi	1.5.0	cloned
https://github.com/uqfoundation/dill.git	python	dill	0.4.1	cloned
https://github.com/joblib/joblib.git	python	joblib	1.5.3	cloned
https://github.com/pytest-dev/pytest-cov.git	python	pytest-cov		pending
https://github.com/pytest-dev/pytest-asyncio.git	python	pytest-asyncio	v1.4.0	cloned
https://github.com/contourpy/contourpy.git	python	contourpy	v1.3.3	cloned
https://github.com/sqlalchemy/alembic.git	python	alembic		pending
https://github.com/ijl/orjson.git	python	orjson	3.11.9	cloned
https://github.com/JoshData/python-email-validator.git	python	python-email-validator	v2.3.0	cloned
https://github.com/laurent-laporte-pro/deprecated.git	python	deprecated	v1.3.1	cloned
https://github.com/AzureAD/microsoft-authentication-library-for-python.git	python	microsoft-authentication-library-for-python	1.37.0	cloned
https://github.com/chardet/chardet.git	python	chardet	7.4.3	cloned
https://github.com/tiran/defusedxml.git	python	defusedxml	v0.7.1	cloned
https://github.com/joblib/threadpoolctl.git	python	threadpoolctl	3.6.0	cloned
https://github.com/huggingface/tokenizers.git	python	tokenizers	v0.23.1	cloned
https://github.com/pallets-eco/blinker.git	python	blinker	1.9.0	cloned
https://github.com/snowflakedb/snowflake-connector-python.git	python	snowflake-connector-python	v4.6.0	cloned
https://github.com/kubernetes-client/python.git	python	python	v36.0.2	cloned
https://github.com/openai/tiktoken.git	python	tiktoken	0.13.0	cloned
https://github.com/sqlalchemy/mako.git	python	mako		pending
https://github.com/matplotlib/cycler.git	python	cycler	v0.12.1	cloned
https://github.com/regebro/tzlocal.git	python	tzlocal		pending
https://github.com/uiri/toml.git	python	toml		pending
https://github.com/googleapis/google-api-python-client.git	python	google-api-python-client	v2.198.0	cloned
https://github.com/stefankoegl/python-json-pointer.git	python	python-json-pointer		pending
https://github.com/ekalinin/nodeenv.git	python	nodeenv	1.10.0	cloned
https://github.com/databricks/databricks-sql-python.git	python	databricks-sql-python	v4.3.0	cloned
https://github.com/ifduyue/python-xxhash.git	python	python-xxhash	v3.8.0	cloned
https://github.com/pypa/pyproject-hooks.git	python	pyproject-hooks		pending
https://github.com/astral-sh/uv.git	python	uv	0.11.25	cloned
https://github.com/indygreg/python-zstandard.git	python	python-zstandard	0.25.0	cloned
https://github.com/ipython/ipython.git	python	ipython	7.18.1	cloned
https://github.com/googleapis/python-aiplatform.git	python	python-aiplatform	v1.158.0	cloned
https://github.com/python-hyper/uritemplate.git	python	uritemplate	4.2.0	cloned
https://github.com/prometheus/client_python.git	python	client_python	v0.25.0	cloned
https://github.com/wbond/asn1crypto.git	python	asn1crypto		pending
https://github.com/rapidfuzz/RapidFuzz.git	python	rapidfuzz	v3.14.5	cloned
https://github.com/pypa/build.git	python	build	1.5.0	cloned
https://github.com/ipython/traitlets.git	python	traitlets	v5.15.1	cloned
https://github.com/httplib2/httplib2.git	python	httplib2		pending
https://github.com/ydb-platform/ydb-python-sdk.git	python	ydb-python-sdk	3.29.4	cloned
https://github.com/pre-commit/identify.git	python	identify		pending
https://github.com/asottile/cfgv.git	python	cfgv		pending
https://github.com/Tinche/aiofiles.git	python	aiofiles	v25.1.0	cloned
https://github.com/davidhalter/parso.git	python	parso		pending
https://github.com/alexmojaki/executing.git	python	executing	v2.1.0	cloned
https://github.com/weaviate/weaviate-python-client.git	python	weaviate-python-client	v4.22.0	cloned
https://github.com/python-hyper/h2.git	python	h2		pending
https://github.com/marshmallow-code/marshmallow.git	python	marshmallow		pending
https://github.com/python-hyper/hyperframe.git	python	hyperframe		pending
https://github.com/horejsek/python-fastjsonschema.git	python	python-fastjsonschema		pending
https://github.com/python-hyper/hpack.git	python	hpack		pending
https://github.com/andialbrecht/sqlparse.git	python	sqlparse		pending
https://github.com/mpmath/mpmath.git	python	mpmath	1.4.1	cloned
https://github.com/stefankoegl/python-json-patch.git	python	python-json-patch		pending
https://github.com/gristlabs/asttokens.git	python	asttokens		pending
https://github.com/pypa/setuptools-scm.git	python	setuptools-scm	vcs-versioning-v2.2.0	cloned
https://github.com/anthropics/anthropic-sdk-python.git	python	anthropic-sdk-python	v0.112.0	cloned
https://github.com/python-babel/babel.git	python	babel	v2.18.0	cloned
https://github.com/cloudpipe/cloudpickle.git	python	cloudpickle	v3.1.2	cloned
https://github.com/alexmojaki/pure_eval.git	python	pure_eval		pending
https://github.com/alexmojaki/stack_data.git	python	stack_data		pending
https://github.com/huggingface/datasets.git	python	datasets	5.0.0	cloned
https://github.com/getsentry/sentry-python.git	python	sentry-python	2.63.0	cloned
https://github.com/pytest-dev/pytest-xdist.git	python	pytest-xdist	v3.8.0	cloned
https://github.com/django/asgiref.git	python	asgiref		pending
https://github.com/fsspec/gcsfs.git	python	gcsfs	2026.6.0	cloned
https://github.com/martinblech/xmltodict.git	python	xmltodict	v1.0.4	cloned
https://github.com/cython/cython.git	python	cython	3.2.6	cloned
https://github.com/dbt-labs/dbt-core.git	python	dbt-core	v1.11.11	cloned
https://github.com/termcolor/termcolor.git	python	termcolor	3.3.0	cloned
https://github.com/nhairs/python-json-logger.git	python	python-json-logger	v4.1.0	cloned
https://github.com/jfhbrook/pyee.git	python	pyee	v13.0.1	cloned
https://github.com/pandas-dev/pandas-stubs.git	python	pandas-stubs		pending
https://github.com/Python-Markdown/markdown.git	python	markdown	3.10.2	cloned
https://github.com/microsoft/playwright-python.git	python	playwright-python	v1.60.0	cloned
https://github.com/zeromq/pyzmq.git	python	pyzmq	v27.1.0	cloned
https://github.com/psf/cachecontrol.git	python	cachecontrol	v0.14.4	cloned
https://github.com/python/importlib_resources.git	python	importlib_resources	v7.1.0	cloned
https://github.com/mongodb/mongo-python-driver.git	python	mongo-python-driver	4.17.0	cloned
https://github.com/gorakhargosh/watchdog.git	python	watchdog	v6.0.0	cloned
https://github.com/microsoft/debugpy.git	python	debugpy	v1.8.21	cloned
https://github.com/tree-sitter/py-tree-sitter.git	python	py-tree-sitter	v0.25.2	cloned
https://github.com/ilevkivskyi/typing_inspect.git	python	typing_inspect		pending
https://github.com/dbt-labs/dbt-adapters.git	python	dbt-adapters	v1.10.4	cloned
https://github.com/omnilib/aioitertools.git	python	aioitertools		pending
https://github.com/hynek/structlog.git	python	structlog	26.1.0	cloned
https://github.com/Legrandin/pycryptodome.git	python	pycryptodome	v3.23.0	cloned
https://github.com/Kozea/tinycss2.git	python	tinycss2	v1.5.1	cloned
https://github.com/pytest-dev/pytest-mock.git	python	pytest-mock	v3.15.1	cloned
https://github.com/slackapi/python-slack-sdk.git	python	python-slack-sdk	v3.42.0	cloned
https://github.com/MagicStack/asyncpg.git	python	asyncpg	v0.31.0	cloned
https://github.com/PyMySQL/PyMySQL.git	python	pymysql	v1.2.0	cloned
https://github.com/dulwich/dulwich.git	python	dulwich	dulwich-1.2.7	cloned
https://github.com/langchain-ai/langsmith-sdk.git	python	langsmith-sdk	v0.9.3	cloned
https://github.com/python-lz4/python-lz4.git	python	python-lz4	v4.4.5	cloned
https://github.com/jupyter/jupyter_core.git	python	jupyter_core	v5.9.1	cloned
https://github.com/google/flatbuffers.git	python	flatbuffers	v25.12.19-2026-02-06-03fffb2	cloned
https://github.com/narwhals-dev/narwhals.git	python	narwhals	v2.22.1	cloned
https://github.com/pypa/installer.git	python	installer	1.0.1	cloned
https://github.com/BrianPugh/cyclopts.git	python	cyclopts	v4.19.0	cloned
https://github.com/pycqa/mccabe.git	python	mccabe		pending
https://github.com/jupyter/jupyter_client.git	python	jupyter_client	v8.9.1	cloned
https://github.com/asweigart/pyperclip.git	python	pyperclip		pending
https://github.com/lidatong/dataclasses-json.git	python	dataclasses-json	v0.6.7	cloned
https://github.com/aws/aws-sdk-pandas.git	python	aws-sdk-pandas	3.17.0	cloned
https://github.com/python-semver/python-semver.git	python	python-semver	3.0.4	cloned
https://github.com/jmcnamara/XlsxWriter.git	python	xlsxwriter		pending
https://github.com/sphinx-doc/sphinx.git	python	sphinx	v9.1.0	cloned
https://github.com/qlustered/deepdiff.git	python	deepdiff	9.0.0	cloned
https://github.com/pyinvoke/invoke.git	python	invoke		pending
https://github.com/ipython/ipykernel.git	python	ipykernel	v7.3.0	cloned
https://github.com/aws-cloudformation/cfn-lint.git	python	cfn-lint	v1.52.0	cloned
https://github.com/pymupdf/pymupdf.git	python	pymupdf	1.27.2.3	cloned
https://github.com/psycopg/psycopg.git	python	psycopg		pending
https://github.com/pygithub/pygithub.git	python	pygithub	v2.9.1	cloned
https://github.com/kmike/text-unidecode.git	python	text-unidecode	1.3	cloned
https://github.com/google/brotli.git	python	brotli	v1.2.0	cloned
https://github.com/snowflakedb/snowflake-sqlalchemy.git	python	snowflake-sqlalchemy	v1.10.2	cloned
https://github.com/python-attrs/cattrs.git	python	cattrs	v26.1.0	cloned
https://github.com/gazpachoking/jsonref.git	python	jsonref	v1.1.0	cloned
https://github.com/snowflakedb/snowpark-python.git	python	snowpark-python	v1.52.0	cloned
https://github.com/huggingface/safetensors.git	python	safetensors	v0.8.0	cloned
https://github.com/beartype/beartype.git	python	beartype	v0.22.9	cloned
https://github.com/microsoft/onnxruntime.git	python	onnxruntime	v1.27.0	cloned
https://github.com/briancurtin/deprecation.git	python	deprecation		pending
https://github.com/sdispater/pendulum.git	python	pendulum	3.2.0	cloned
